Frame,Prediction,Confidence,FPS
517,crocodile,0.7743,3.17
518,crocodile,0.7773,3.02
519,crocodile,0.8258,2.76
520,non-crocodile,0.7511,2.67
521,non-crocodile,0.8311,3.11
522,non-crocodile,0.8924,3.21
523,non-crocodile,0.9493,3.25
524,non-crocodile,0.9059,3.13
525,non-crocodile,0.9802,3.2
526,non-crocodile,0.8597,2.6
527,non-crocodile,0.8587,3.18
528,non-crocodile,0.8754,3.14
529,non-crocodile,0.9795,3.36
530,non-crocodile,0.9926,3.0
531,non-crocodile,0.9607,3.31
532,non-crocodile,0.5608,2.64
533,non-crocodile,0.8492,3.22
534,crocodile,0.6712,3.2
535,non-crocodile,0.6784,3.07
536,crocodile,0.872,3.19
537,crocodile,0.9607,3.18
538,crocodile,0.9816,3.21
539,crocodile,0.9956,2.71
540,crocodile,0.9972,3.21
541,crocodile,0.9995,3.14
542,crocodile,0.9997,3.36
543,crocodile,0.9999,3.25
544,crocodile,1.0,3.18
545,crocodile,0.9999,3.14
546,crocodile,0.9935,3.31
547,crocodile,0.9709,2.61
548,crocodile,0.9525,3.27
549,crocodile,0.9261,3.3
550,crocodile,0.9562,3.12
551,crocodile,0.9421,2.99
552,crocodile,0.925,3.15
553,crocodile,0.9431,2.95
554,crocodile,0.9617,3.81
555,crocodile,0.9835,4.09
556,crocodile,0.964,3.58
557,crocodile,0.9737,3.94
558,crocodile,0.9738,3.95
559,crocodile,0.9721,4.07
560,crocodile,0.9822,3.13
561,crocodile,0.9648,3.55
562,crocodile,0.9667,3.17
563,crocodile,0.955,3.0
564,crocodile,0.9637,3.34
565,crocodile,0.9703,3.13
566,crocodile,0.97,3.0
567,crocodile,0.9772,3.11
568,crocodile,0.9765,3.08
569,crocodile,0.981,2.97
570,crocodile,0.9882,2.9
571,crocodile,0.9913,3.14
572,crocodile,0.9936,2.5
573,crocodile,0.9947,3.26
574,crocodile,0.9963,3.28
575,crocodile,0.9942,3.32
576,crocodile,0.9974,3.23
577,crocodile,0.9979,3.25
578,crocodile,0.9975,2.61
579,crocodile,0.9988,3.13
580,crocodile,0.9982,3.44
581,crocodile,0.9942,3.29
582,crocodile,0.9988,3.31
583,crocodile,0.9995,3.33
584,crocodile,0.9996,3.2
585,crocodile,0.9997,3.22
586,crocodile,0.9999,3.26
587,crocodile,0.9995,2.57
588,crocodile,0.9997,3.27
589,crocodile,0.9997,3.46
590,crocodile,0.9996,3.2
591,crocodile,0.9997,3.41
592,crocodile,0.9997,3.36
593,crocodile,0.9995,2.95
594,crocodile,0.9997,3.32
595,crocodile,0.9991,3.35
596,crocodile,0.9993,3.05
597,crocodile,0.9994,2.67
598,crocodile,0.9994,3.14
599,crocodile,0.9989,3.27
600,crocodile,0.9993,3.43
601,crocodile,0.9989,2.91
602,crocodile,0.9994,3.42
603,crocodile,0.9994,3.13
604,crocodile,0.9989,3.8
605,crocodile,0.9986,3.72
606,crocodile,0.9979,3.5
607,crocodile,0.9984,3.71
608,crocodile,0.9989,4.06
609,crocodile,0.9961,3.65
610,crocodile,0.9936,3.19
611,crocodile,0.9971,3.07
612,crocodile,0.9981,2.94
613,crocodile,0.9981,2.85
614,crocodile,0.999,2.86
615,crocodile,0.9995,3.05
616,crocodile,0.9998,3.0
617,crocodile,0.9997,3.17
618,crocodile,0.9998,3.0
619,crocodile,0.9996,2.93
620,crocodile,0.9996,3.04
621,crocodile,0.999,2.51
622,crocodile,0.9994,2.52
623,crocodile,0.9957,3.31
624,crocodile,0.9987,2.92
625,crocodile,0.9987,3.19
626,crocodile,0.9983,3.26
627,crocodile,0.9993,3.33
628,crocodile,0.9972,3.15
629,crocodile,0.9994,3.14
630,crocodile,0.9976,2.67
631,crocodile,0.9937,3.81
632,crocodile,0.9973,3.89
633,crocodile,0.9939,3.73
634,crocodile,0.9944,4.23
635,crocodile,0.9938,3.9
636,crocodile,0.994,3.94
637,crocodile,0.9942,3.54
638,crocodile,0.9984,3.8
639,crocodile,0.9973,3.59
640,crocodile,0.9986,3.09
641,crocodile,0.9976,2.92
642,crocodile,0.9984,3.18
643,crocodile,0.9989,3.17
644,crocodile,0.9985,2.97
645,crocodile,0.9992,3.14
646,crocodile,0.9995,2.95
647,crocodile,0.999,3.25
648,crocodile,0.9996,3.12
649,crocodile,0.9996,2.42
650,crocodile,0.9991,3.21
651,crocodile,0.999,2.93
652,crocodile,0.9992,3.27
653,crocodile,0.9996,2.9
654,crocodile,0.9997,2.98
655,crocodile,0.9996,3.16
656,crocodile,0.9997,3.24
657,crocodile,0.999,3.43
658,crocodile,0.997,3.33
659,crocodile,0.9972,3.25
660,crocodile,0.9985,3.33
661,crocodile,0.9994,2.99
662,crocodile,0.999,3.23
663,crocodile,0.9982,3.25
664,crocodile,0.9969,3.08
665,crocodile,0.9984,3.22
666,crocodile,0.9986,3.25
667,crocodile,0.9968,2.77
668,crocodile,0.9975,3.36
669,crocodile,0.9887,3.14
670,crocodile,0.9703,3.1
671,crocodile,0.9887,3.21
672,crocodile,0.9999,2.84
673,crocodile,0.999,2.47
674,crocodile,0.7461,3.82
675,crocodile,0.9975,4.25
676,crocodile,0.9501,3.88
677,crocodile,0.9174,3.94
678,crocodile,0.5882,4.0
679,crocodile,0.9975,3.95
680,crocodile,0.9966,3.41
681,crocodile,0.9992,3.23
682,crocodile,0.9999,3.31
683,crocodile,0.9998,3.1
684,crocodile,0.9999,3.27
685,crocodile,1.0,3.32
686,crocodile,1.0,3.16
687,crocodile,1.0,3.03
688,crocodile,1.0,2.39
689,crocodile,1.0,3.23
690,crocodile,1.0,3.31
691,crocodile,1.0,3.31
692,crocodile,1.0,3.06
693,crocodile,1.0,3.37
694,crocodile,1.0,3.22
695,crocodile,1.0,2.97
696,crocodile,1.0,3.3
697,crocodile,1.0,2.48
698,crocodile,1.0,3.37
699,crocodile,1.0,3.33
700,crocodile,1.0,3.41
701,crocodile,1.0,2.9
702,crocodile,1.0,3.8
703,crocodile,1.0,3.77
704,crocodile,1.0,3.4
705,crocodile,1.0,3.7
706,crocodile,1.0,3.78
707,crocodile,1.0,3.99
708,crocodile,1.0,3.27
709,crocodile,1.0,3.19
710,crocodile,1.0,3.34
711,crocodile,1.0,3.19
712,crocodile,1.0,3.19
713,crocodile,1.0,3.16
714,crocodile,1.0,2.59
715,crocodile,1.0,3.52
716,crocodile,1.0,3.52
717,crocodile,1.0,3.28
718,crocodile,1.0,3.15
719,crocodile,1.0,3.14
720,crocodile,1.0,2.8
721,crocodile,0.9981,3.39
722,crocodile,1.0,3.19
723,crocodile,1.0,3.14
724,crocodile,1.0,3.19
725,crocodile,1.0,2.64
726,crocodile,1.0,3.2
727,crocodile,1.0,3.34
728,crocodile,1.0,3.4
729,crocodile,1.0,3.11
730,crocodile,1.0,3.35
731,crocodile,1.0,3.43
732,crocodile,1.0,3.2
733,crocodile,1.0,3.31
734,crocodile,1.0,3.23
735,crocodile,1.0,2.34
736,crocodile,1.0,3.04
737,crocodile,1.0,3.2
738,crocodile,1.0,3.24
739,crocodile,1.0,3.33
740,crocodile,1.0,3.2
741,crocodile,1.0,3.1
742,crocodile,1.0,3.07
743,crocodile,1.0,3.43
744,crocodile,1.0,3.21
745,crocodile,1.0,2.62
746,crocodile,1.0,3.45
747,crocodile,1.0,3.2
748,crocodile,1.0,3.19
749,crocodile,1.0,3.27
750,crocodile,1.0,3.43
751,crocodile,1.0,2.74
752,crocodile,1.0,3.15
753,crocodile,1.0,2.85
754,crocodile,1.0,3.05
755,crocodile,1.0,4.06
756,crocodile,1.0,3.83
757,crocodile,1.0,3.84
758,crocodile,1.0,3.8
759,crocodile,1.0,3.76
760,crocodile,1.0,3.79
761,crocodile,1.0,3.0
762,crocodile,1.0,3.52
763,crocodile,1.0,3.53
764,crocodile,1.0,3.21
765,crocodile,1.0,3.27
766,crocodile,1.0,3.04
767,crocodile,1.0,2.75
768,crocodile,1.0,3.2
769,crocodile,1.0,3.09
770,crocodile,1.0,3.12
771,crocodile,1.0,2.99
772,crocodile,1.0,3.13
773,crocodile,1.0,2.66
774,crocodile,1.0,3.24
775,crocodile,1.0,3.26
776,crocodile,1.0,3.15
777,crocodile,1.0,3.28
778,crocodile,1.0,3.27
779,crocodile,1.0,2.87
780,crocodile,1.0,2.71
781,crocodile,1.0,2.61
782,crocodile,1.0,2.96
783,crocodile,1.0,3.18
784,crocodile,1.0,2.93
785,crocodile,1.0,3.1
786,crocodile,1.0,3.4
787,crocodile,1.0,2.53
788,crocodile,1.0,3.22
789,crocodile,1.0,3.24
790,crocodile,1.0,3.16
791,crocodile,1.0,3.22
792,crocodile,1.0,3.14
793,crocodile,1.0,3.24
794,crocodile,1.0,3.26
795,crocodile,1.0,2.71
796,crocodile,1.0,3.13
797,crocodile,1.0,3.21
798,crocodile,1.0,3.06
799,crocodile,1.0,3.18
800,crocodile,1.0,3.29
801,crocodile,1.0,2.76
802,crocodile,1.0,3.04
803,crocodile,1.0,2.86
804,crocodile,1.0,3.08
805,crocodile,1.0,3.9
806,crocodile,1.0,3.88
807,crocodile,1.0,3.89
808,crocodile,1.0,3.89
809,crocodile,1.0,3.71
810,crocodile,1.0,3.64
811,crocodile,1.0,3.33
812,crocodile,1.0,3.16
813,crocodile,1.0,3.26
814,crocodile,1.0,2.73
815,crocodile,1.0,3.06
816,crocodile,1.0,2.9
817,crocodile,1.0,3.17
818,crocodile,1.0,3.19
819,crocodile,1.0,3.2
820,crocodile,1.0,3.12
821,crocodile,1.0,2.93
822,crocodile,1.0,2.73
823,crocodile,1.0,3.13
824,crocodile,1.0,3.21
825,crocodile,1.0,3.11
826,crocodile,1.0,3.14
827,crocodile,1.0,3.34
828,crocodile,1.0,3.09
829,crocodile,1.0,2.88
830,crocodile,1.0,3.39
831,crocodile,1.0,2.55
832,crocodile,1.0,3.25
833,crocodile,1.0,3.39
834,crocodile,1.0,3.27
835,crocodile,1.0,3.4
836,crocodile,1.0,3.29
837,crocodile,1.0,2.89
838,crocodile,1.0,2.84
839,crocodile,1.0,3.03
840,crocodile,1.0,3.17
841,crocodile,0.9999,2.99
842,crocodile,0.9999,2.61
843,crocodile,0.9999,3.33
844,crocodile,0.9999,3.0
845,crocodile,0.9999,3.3
846,crocodile,0.9999,3.23
847,crocodile,0.9999,3.27
848,crocodile,0.9999,2.56
849,crocodile,0.9999,2.62
850,crocodile,0.9999,2.4
851,crocodile,0.9999,2.2
852,crocodile,0.9999,3.86
853,crocodile,0.9999,3.59
854,crocodile,0.9999,4.12
855,crocodile,0.9999,3.71
856,crocodile,0.9999,3.98
857,crocodile,0.9999,4.05
858,crocodile,0.9999,3.64
859,crocodile,0.9999,3.93
860,crocodile,0.9999,3.57
861,crocodile,0.9999,3.81
862,crocodile,0.9999,3.58
863,crocodile,0.9999,3.65
864,crocodile,0.9999,3.58
865,crocodile,1.0,3.5
866,crocodile,1.0,3.15
867,crocodile,1.0,3.09
868,crocodile,0.9999,3.29
869,crocodile,1.0,3.13
870,crocodile,1.0,3.19
871,crocodile,1.0,3.12
872,crocodile,1.0,3.26
873,crocodile,1.0,2.72
874,crocodile,1.0,3.33
875,crocodile,1.0,2.52
876,crocodile,1.0,2.49
877,crocodile,1.0,2.69
878,crocodile,1.0,2.51
879,crocodile,1.0,2.7
880,crocodile,1.0,2.61
